Customer_ID,Purchase_Date,Quantity,Unit_Price,Total_Amount,Product_Category
C10021,2024-10-24,4,212.19,848.76,Home Care
C10477,2024-09-05,5,905.4,4527.0,Personal Care
C10215,2024-11-25,4,1026.96,4107.84,Personal Care
C10312,2024-11-10,1,406.28,406.28,Personal Care
C10256,2024-12-30,6,707.53,4245.18,Snacks
C10244,2024-06-13,1,499.43,499.43,Personal Care
C10563,2024-10-13,2,717.27,1434.54,Home Care
C10056,2024-11-28,5,572.19,2860.9500000000003,Grocery
C10463,2024-12-19,3,421.62,1264.8600000000001,Grocery
C10533,2024-11-03,4,492.33,1969.32,Beverages
C10394,2024-10-28,2,574.06,1148.12,Snacks
C10237,2024-09-28,1,754.31,754.31,Grocery
C10096,2024-10-02,6,701.52,4209.12,Snacks
C10409,2024-10-17,1,456.09,456.09,Home Care
C10281,2024-10-09,5,382.15,1910.75,Home Care
C10089,2024-10-27,6,479.15,2874.8999999999996,Personal Care
C10215,2024-12-25,4,788.31,3153.24,Beverages
C10576,2024-12-11,3,345.76,1037.28,Grocery
C10159,2024-12-02,3,255.95,767.8499999999999,Personal Care
C10107,2024-12-13,5,752.52,3762.6,Snacks
C10409,2024-07-02,4,540.36,2161.44,Home Care
C10119,2024-10-17,2,495.02,990.04,Snacks
C10551,2024-08-11,2,226.06,452.12,Snacks
C10515,2024-07-06,3,229.95,689.8499999999999,Grocery
C10590,2024-12-30,4,546.85,2187.4,Snacks
C10547,2024-12-01,2,325.75,651.5,Personal Care
C10146,2024-08-10,1,354.15,354.15,Grocery
C10127,2024-12-14,7,932.95,6530.650000000001,Beverages
C10205,2024-06-23,1,444.98,444.98,Personal Care
C10281,2024-11-30,7,951.88,6663.16,Snacks
C10527,2024-09-17,6,811.87,4871.22,Grocery
C10440,2024-10-12,3,672.64,2017.92,Personal Care
C10386,2024-11-06,4,606.78,2427.12,Grocery
C10527,2024-07-11,2,561.73,1123.46,Beverages
C10387,2024-11-01,1,347.67,347.67,Snacks
C10227,2024-12-12,7,978.19,6847.33,Beverages
C10247,2024-12-18,2,442.95,885.9,Snacks
C10310,2024-12-29,2,632.96,1265.92,Home Care
C10053,2024-09-26,1,286.01,286.01,Snacks
C10445,2024-10-31,3,296.59,889.77,Snacks
C10391,2024-05-25,4,585.55,2342.2,Home Care
C10438,2024-09-09,5,329.56,1647.8,Home Care
C10320,2024-11-13,8,322.51,2580.08,Home Care
C10469,2024-11-26,2,321.14,642.28,Snacks
C10569,2024-09-15,7,873.5,6114.5,Snacks
C10341,2024-11-29,2,413.39,826.78,Beverages
C10266,2024-08-15,2,420.83,841.66,Snacks
C10062,2024-11-03,2,278.48,556.96,Grocery
C10467,2024-08-09,6,291.54,1749.2400000000002,Grocery
C10542,2024-09-30,2,288.87,577.74,Personal Care
C10419,2024-12-28,2,1047.27,2094.54,Personal Care
C10519,2024-08-27,1,317.27,317.27,Beverages
C10516,2024-07-20,1,316.75,316.75,Snacks
C10478,2024-05-29,7,628.87,4402.09,Personal Care
C10301,2024-11-12,2,574.65,1149.3,Snacks
C10059,2024-12-14,1,411.95,411.95,Grocery
C10001,2024-11-09,6,1055.3,6331.799999999999,Snacks
C10122,2024-09-30,4,286.42,1145.68,Personal Care
C10258,2024-06-29,3,591.88,1775.6399999999999,Beverages
C10446,2024-12-28,4,532.12,2128.48,Personal Care
C10273,2024-08-17,3,473.09,1419.27,Home Care
C10013,2024-11-14,2,919.35,1838.7,Grocery
C10126,2024-09-16,2,221.21,442.42,Personal Care
C10587,2024-12-10,2,758.25,1516.5,Home Care
C10592,2024-07-19,2,258.43,516.86,Beverages
C10226,2024-12-13,8,545.48,4363.84,Home Care
C10482,2024-11-09,9,679.95,6119.55,Personal Care
C10431,2024-11-07,1,325.93,325.93,Home Care
C10558,2024-12-22,3,320.8,962.4000000000001,Personal Care
C10532,2024-07-14,2,405.72,811.44,Personal Care
C10377,2024-11-04,3,776.33,2328.9900000000002,Beverages
C10236,2024-11-02,3,471.2,1413.6,Grocery
C10375,2024-11-05,1,389.82,389.82,Personal Care
C10191,2024-08-20,2,476.46,952.92,Personal Care
C10208,2024-11-09,1,414.38,414.38,Beverages
C10365,2024-10-21,5,664.93,3324.6499999999996,Snacks
C10342,2024-12-12,3,361.59,1084.77,Snacks
C10348,2024-11-30,7,1090.24,7631.68,Beverages
C10230,2024-07-18,3,293.24,879.72,Snacks
C10245,2024-11-19,2,403.44,806.88,Snacks
C10006,2024-11-02,3,349.28,1047.84,Personal Care
C10361,2024-09-30,3,397.01,1191.03,Beverages
C10345,2024-10-20,5,865.22,4326.1,Grocery
C10561,2024-08-21,4,418.86,1675.44,Snacks
C10302,2024-12-02,7,1367.94,9575.58,Grocery
C10280,2024-12-01,1,299.57,299.57,Grocery
C10040,2024-12-27,4,1096.37,4385.48,Home Care
C10118,2024-12-27,7,670.28,4691.96,Personal Care
C10202,2024-10-03,4,453.71,1814.84,Grocery
C10226,2024-09-07,2,431.93,863.86,Beverages
C10217,2024-09-19,6,386.81,2320.86,Grocery
C10236,2024-11-28,7,743.32,5203.240000000001,Snacks
C10461,2024-11-08,4,887.93,3551.72,Snacks
C10078,2024-08-05,3,306.49,919.47,Personal Care
C10199,2024-09-14,1,385.55,385.55,Personal Care
C10097,2024-12-30,8,1269.89,10159.12,Personal Care
C10184,2024-11-24,2,511.26,1022.52,Snacks
C10410,2024-08-02,2,710.53,1421.06,Home Care
C10028,2024-10-07,3,477.47,1432.41,Beverages
C10203,2024-11-10,4,1044.02,4176.08,Grocery
C10014,2024-11-21,2,370.34,740.68,Personal Care
C10572,2024-10-19,2,432.88,865.76,Personal Care
C10436,2024-08-04,1,567.23,567.23,Grocery
C10146,2024-08-10,1,355.82,355.82,Grocery
C10118,2024-11-04,1,476.9,476.9,Personal Care
C10059,2024-11-03,3,589.11,1767.33,Snacks
C10283,2024-10-23,7,573.33,4013.3100000000004,Home Care
C10452,2024-11-23,4,273.1,1092.4,Personal Care
C10350,2024-12-07,1,364.86,364.86,Snacks
C10528,2024-11-25,2,517.4,1034.8,Grocery
C10206,2024-09-19,2,357.72,715.44,Home Care
C10166,2024-08-29,1,468.0,468.0,Grocery
C10286,2024-09-27,1,448.66,448.66,Home Care
C10121,2024-11-17,3,365.71,1097.1299999999999,Snacks
C10585,2024-07-13,2,443.2,886.4,Snacks
C10111,2024-07-15,1,425.16,425.16,Snacks
C10287,2024-12-22,5,733.55,3667.75,Personal Care
C10313,2024-12-20,6,768.22,4609.32,Beverages
C10034,2024-10-23,4,345.83,1383.32,Personal Care
C10281,2024-06-01,4,422.35,1689.4,Personal Care
C10272,2024-09-16,7,828.92,5802.44,Personal Care
C10155,2024-10-18,3,344.92,1034.76,Personal Care
C10076,2024-12-13,6,1090.87,6545.219999999999,Home Care
C10027,2024-10-13,4,846.41,3385.64,Personal Care
C10005,2024-11-25,5,884.78,4423.9,Home Care
C10288,2024-12-11,4,536.48,2145.92,Grocery
C10053,2024-09-27,2,523.7,1047.4,Grocery
C10575,2024-10-17,4,720.39,2881.56,Home Care
C10146,2024-12-08,2,451.8,903.6,Snacks
C10391,2024-09-23,1,416.98,416.98,Personal Care
C10404,2024-11-05,1,793.74,793.74,Snacks
C10297,2024-11-24,4,752.31,3009.24,Beverages
C10530,2024-12-16,8,824.47,6595.76,Personal Care
C10066,2024-11-11,3,486.19,1458.57,Snacks
C10140,2024-08-08,1,324.19,324.19,Personal Care
C10151,2024-05-31,4,506.27,2025.08,Grocery
C10081,2024-10-22,4,474.68,1898.72,Grocery
C10176,2024-08-16,2,313.5,627.0,Grocery
C10187,2024-12-14,3,617.55,1852.6499999999999,Personal Care
C10458,2024-07-20,3,430.2,1290.6,Grocery
C10180,2024-11-15,3,510.56,1531.68,Home Care
C10526,2024-08-04,3,372.98,1118.94,Home Care
C10463,2024-12-19,5,1545.13,7725.650000000001,Personal Care
C10540,2024-08-28,2,352.36,704.72,Home Care
C10063,2024-11-26,8,748.24,5985.92,Grocery
C10590,2024-10-02,4,470.57,1882.28,Grocery
C10368,2024-09-16,2,756.18,1512.36,Grocery
C10589,2024-11-12,4,395.2,1580.8,Snacks
C10212,2024-09-23,3,440.79,1322.3700000000001,Snacks
C10571,2024-12-11,9,1415.92,12743.28,Grocery
C10353,2024-08-17,4,481.3,1925.2,Grocery
C10043,2024-07-31,4,221.1,884.4,Beverages
C10246,2024-08-11,1,415.13,415.13,Snacks
C10082,2024-08-08,7,347.32,2431.24,Personal Care
C10564,2024-09-15,3,291.0,873.0,Personal Care
C10182,2024-10-17,5,395.84,1979.1999999999998,Snacks
C10133,2024-05-21,3,451.05,1353.15,Beverages
C10331,2024-10-25,5,481.68,2408.4,Home Care
C10255,2024-06-05,4,312.99,1251.96,Personal Care
C10058,2024-08-02,2,439.2,878.4,Beverages
C10489,2024-08-13,2,381.92,763.84,Snacks
C10507,2024-10-10,3,392.94,1178.82,Grocery
C10445,2024-10-17,1,520.63,520.63,Grocery
C10370,2024-11-09,10,1299.68,12996.800000000001,Personal Care
C10241,2024-09-20,3,494.14,1482.42,Beverages
C10325,2024-09-22,4,345.51,1382.04,Grocery
C10312,2024-07-18,2,362.14,724.28,Beverages
C10099,2024-11-20,9,1482.25,13340.25,Beverages
C10049,2024-12-02,3,1170.06,3510.18,Beverages
C10151,2024-05-06,2,476.15,952.3,Home Care
C10272,2024-10-23,1,499.06,499.06,Snacks
C10096,2024-12-03,3,177.94,533.8199999999999,Snacks
C10064,2024-11-18,10,1462.99,14629.9,Personal Care
C10511,2024-11-10,3,697.3,2091.8999999999996,Personal Care
C10224,2024-09-16,2,637.94,1275.88,Beverages
C10350,2024-10-03,4,366.97,1467.88,Personal Care
C10314,2024-11-04,5,824.63,4123.15,Home Care
C10441,2024-11-07,8,1582.68,12661.44,Grocery
C10443,2024-09-25,2,500.57,1001.14,Beverages
C10177,2024-11-26,2,469.42,938.84,Beverages
C10508,2024-12-17,7,816.83,5717.81,Home Care
C10222,2024-05-05,4,280.29,1121.16,Home Care
C10501,2024-12-24,3,328.38,985.14,Home Care
C10242,2024-09-27,6,878.67,5272.0199999999995,Grocery
C10066,2024-11-29,8,404.47,3235.76,Snacks
C10456,2024-08-27,2,344.52,689.04,Snacks
C10018,2024-09-21,6,439.89,2639.34,Home Care
C10463,2024-08-03,2,291.19,582.38,Beverages
C10025,2024-10-18,4,445.15,1780.6,Grocery
C10124,2024-08-27,2,545.77,1091.54,Personal Care
C10362,2024-10-28,4,366.59,1466.36,Snacks
C10564,2024-09-10,6,710.44,4262.64,Personal Care
C10245,2024-11-06,4,887.97,3551.88,Snacks
C10072,2024-11-13,3,457.05,1371.15,Beverages
C10139,2024-11-19,2,462.01,924.02,Snacks
C10537,2024-09-08,2,875.13,1750.26,Grocery
C10436,2024-07-23,3,469.88,1409.6399999999999,Snacks
C10060,2024-11-24,4,337.44,1349.76,Personal Care
C10230,2024-07-15,1,454.83,454.83,Beverages
C10158,2024-11-18,3,347.26,1041.78,Grocery
C10106,2024-09-26,4,786.79,3147.16,Grocery
C10507,2024-07-13,2,301.51,603.02,Grocery
C10370,2024-09-12,3,561.78,1685.34,Beverages
C10107,2024-07-18,8,576.12,4608.96,Beverages
C10390,2024-05-06,2,655.2,1310.4,Home Care
C10248,2024-10-11,4,411.97,1647.88,Beverages
C10036,2024-10-04,2,341.35,682.7,Beverages
C10269,2024-11-11,4,889.16,3556.64,Grocery
C10111,2024-10-25,4,330.79,1323.16,Snacks
C10147,2024-09-11,4,807.89,3231.56,Beverages
C10527,2024-10-31,4,145.13,580.52,Home Care
C10426,2024-10-06,6,680.62,4083.7200000000003,Grocery
C10080,2024-07-11,1,452.34,452.34,Home Care
C10510,2024-11-26,2,330.57,661.14,Personal Care
C10344,2024-09-25,1,313.83,313.83,Home Care
C10524,2024-08-04,3,390.64,1171.92,Beverages
C10448,2024-09-15,3,670.94,2012.8200000000002,Home Care
C10203,2024-04-30,1,499.34,499.34,Personal Care
C10320,2024-12-16,4,844.33,3377.32,Snacks
C10318,2024-12-15,2,853.67,1707.34,Home Care
C10431,2024-10-16,8,592.11,4736.88,Personal Care
C10149,2024-12-09,2,411.81,823.62,Snacks
C10199,2024-11-15,6,944.36,5666.16,Grocery
C10146,2024-10-28,2,570.95,1141.9,Personal Care
C10177,2024-10-01,5,712.64,3563.2,Beverages
C10096,2024-10-20,1,548.05,548.05,Beverages
C10021,2024-11-05,9,1297.43,11676.87,Home Care
C10564,2024-08-14,4,303.27,1213.08,Grocery
C10044,2024-11-04,6,1255.32,7531.92,Beverages
C10532,2024-09-18,3,513.3,1539.8999999999999,Snacks
C10001,2024-07-22,3,177.87,533.61,Home Care
C10466,2024-09-06,1,211.81,211.81,Grocery
C10197,2024-12-25,4,381.24,1524.96,Personal Care
C10310,2024-07-20,3,381.86,1145.58,Beverages
C10169,2024-08-14,2,397.32,794.64,Personal Care
C10294,2024-10-19,4,606.62,2426.48,Personal Care
C10270,2024-10-14,3,333.74,1001.22,Home Care
C10317,2024-12-27,4,605.11,2420.44,Personal Care
C10235,2024-09-03,4,406.73,1626.92,Grocery
C10321,2024-10-25,2,538.73,1077.46,Snacks
C10495,2024-11-20,6,402.45,2414.7,Grocery
C10260,2024-07-21,5,341.4,1707.0,Snacks
C10216,2024-12-07,6,322.31,1933.8600000000001,Snacks
C10079,2024-10-19,1,897.0,897.0,Snacks
C10215,2024-12-21,3,781.44,2344.32,Grocery
C10075,2024-09-07,4,519.94,2079.76,Grocery
C10109,2024-12-08,2,296.04,592.08,Personal Care
C10571,2024-09-12,8,415.84,3326.72,Beverages
C10053,2024-11-09,1,795.07,795.07,Snacks
C10289,2024-12-27,1,326.91,326.91,Snacks
C10500,2024-08-27,3,366.06,1098.18,Grocery
C10571,2024-12-04,6,323.91,1943.46,Beverages
C10088,2024-11-28,4,149.03,596.12,Home Care
C10098,2024-12-03,3,873.46,2620.38,Beverages
C10223,2024-10-08,3,316.12,948.36,Home Care
C10332,2024-08-11,2,358.57,717.14,Home Care
C10575,2024-10-19,7,768.35,5378.45,Personal Care
C10124,2024-08-08,7,453.15,3172.0499999999997,Snacks
C10098,2024-07-15,2,626.72,1253.44,Personal Care
C10151,2024-10-30,2,249.06,498.12,Beverages
C10524,2024-05-25,2,606.17,1212.34,Home Care
C10018,2024-11-30,8,1164.59,9316.72,Personal Care
C10228,2024-05-08,2,468.46,936.92,Personal Care
C10071,2024-10-04,7,572.47,4007.29,Home Care
C10094,2024-08-01,5,413.38,2066.9,Snacks
C10550,2024-09-12,1,475.85,475.85,Snacks
C10000,2024-10-27,2,333.24,666.48,Snacks
C10192,2024-08-19,2,661.81,1323.62,Beverages
C10549,2024-12-13,2,565.05,1130.1,Beverages
C10364,2024-10-09,4,292.95,1171.8,Home Care
C10043,2024-07-26,1,488.45,488.45,Home Care
C10279,2024-05-25,5,438.47,2192.3500000000004,Home Care
C10582,2024-09-26,3,586.79,1760.37,Home Care
C10240,2024-10-18,2,653.13,1306.26,Snacks
C10317,2024-10-18,5,829.92,4149.599999999999,Snacks
C10319,2024-12-26,2,430.63,861.26,Home Care
C10396,2024-08-22,3,387.62,1162.8600000000001,Beverages
C10112,2024-12-25,2,787.21,1574.42,Grocery
C10503,2024-06-20,3,532.52,1597.56,Home Care
C10593,2024-10-03,4,404.12,1616.48,Beverages
C10085,2024-08-08,3,184.32,552.96,Home Care
C10490,2024-10-01,4,302.38,1209.52,Personal Care
C10490,2024-11-22,7,1367.01,9569.07,Beverages
C10444,2024-11-09,4,1172.76,4691.04,Grocery
C10222,2024-07-21,3,446.04,1338.1200000000001,Grocery
C10281,2024-08-09,2,440.19,880.38,Snacks
C10503,2024-07-05,3,434.59,1303.77,Personal Care
C10091,2024-11-13,3,431.93,1295.79,Personal Care
C10497,2024-12-27,4,829.84,3319.36,Personal Care
C10552,2024-09-16,8,556.01,4448.08,Grocery
C10409,2024-07-13,2,549.97,1099.94,Grocery
C10204,2024-11-10,4,298.31,1193.24,Personal Care
C10335,2024-11-26,3,342.35,1027.0500000000002,Home Care
C10030,2024-12-19,5,530.37,2651.85,Personal Care
C10559,2024-12-23,5,928.06,4640.299999999999,Personal Care
C10205,2024-09-15,5,882.03,4410.15,Home Care
C10034,2024-10-15,2,277.67,555.34,Snacks
C10476,2024-10-17,2,306.39,612.78,Home Care
C10394,2024-08-01,2,375.51,751.02,Home Care
C10373,2024-07-23,4,741.54,2966.16,Personal Care
C10032,2024-11-05,2,218.97,437.94,Personal Care
C10450,2024-08-29,1,319.09,319.09,Grocery
C10382,2024-11-17,2,289.06,578.12,Personal Care
C10476,2024-11-25,8,674.2,5393.6,Home Care
C10496,2024-08-17,2,442.41,884.82,Home Care
C10127,2024-06-13,6,433.06,2598.36,Beverages
C10126,2024-05-22,3,403.28,1209.84,Snacks
C10554,2024-12-26,3,474.35,1423.0500000000002,Personal Care
C10318,2024-07-24,3,319.4,958.1999999999999,Grocery
C10262,2024-09-06,3,304.62,913.86,Snacks
C10172,2024-09-08,2,290.73,581.46,Personal Care
C10383,2024-11-05,4,793.41,3173.64,Home Care
C10452,2024-10-14,4,497.65,1990.6,Grocery
C10001,2024-08-04,2,337.04,674.08,Grocery
C10331,2024-11-29,2,372.36,744.72,Snacks
C10596,2024-09-12,4,987.15,3948.6,Beverages
C10168,2024-05-08,4,421.0,1684.0,Personal Care
C10168,2024-08-22,1,280.06,280.06,Personal Care
C10526,2024-05-21,2,493.93,987.86,Personal Care
C10037,2024-12-27,11,1337.7,14714.7,Beverages
C10238,2024-11-22,3,558.46,1675.38,Beverages
C10274,2024-09-11,8,769.0,6152.0,Snacks
C10478,2024-08-20,4,415.46,1661.84,Grocery
C10077,2024-07-30,1,376.44,376.44,Home Care
C10260,2024-10-02,2,533.8,1067.6,Personal Care
C10091,2024-09-08,3,569.49,1708.47,Grocery
C10472,2024-06-27,4,474.06,1896.24,Grocery
C10379,2024-09-16,6,326.22,1957.3200000000002,Beverages
C10298,2024-05-25,4,408.27,1633.08,Personal Care
C10235,2024-08-01,2,361.28,722.56,Beverages
C10091,2024-11-15,3,524.75,1574.25,Home Care
C10553,2024-11-26,8,1470.52,11764.16,Personal Care
C10388,2024-08-10,4,578.83,2315.32,Snacks
C10191,2024-09-05,4,809.38,3237.52,Grocery
C10248,2024-07-17,2,362.36,724.72,Personal Care
C10435,2024-12-10,6,306.45,1838.6999999999998,Beverages
C10431,2024-12-16,5,659.33,3296.65,Snacks
C10276,2024-12-09,3,759.7,2279.1000000000004,Personal Care
C10181,2024-11-02,6,663.6,3981.6000000000004,Personal Care
C10395,2024-08-19,3,493.82,1481.46,Personal Care
C10394,2024-12-25,6,628.33,3769.9800000000005,Beverages
C10359,2024-12-27,5,1291.64,6458.200000000001,Home Care
C10043,2024-11-14,4,849.45,3397.8,Beverages
C10283,2024-08-12,4,264.42,1057.68,Snacks
C10368,2024-09-05,3,369.56,1108.68,Beverages
C10570,2024-12-25,2,551.7,1103.4,Personal Care
C10315,2024-11-14,6,1397.82,8386.92,Home Care
C10205,2024-08-10,2,339.09,678.18,Personal Care
C10333,2024-10-29,2,161.2,322.4,Beverages
C10106,2024-10-01,1,383.78,383.78,Personal Care
C10054,2024-10-05,3,344.94,1034.82,Beverages
C10406,2024-08-01,3,298.61,895.83,Home Care
C10591,2024-09-20,4,450.64,1802.56,Grocery
C10507,2024-10-08,2,325.06,650.12,Home Care
C10350,2024-09-28,2,300.65,601.3,Home Care
C10024,2024-07-24,2,485.52,971.04,Home Care
C10592,2024-09-03,2,922.62,1845.24,Beverages
C10269,2024-10-12,5,1066.96,5334.8,Personal Care
C10173,2024-09-27,2,473.3,946.6,Grocery
C10535,2024-08-14,2,368.18,736.36,Home Care
C10447,2024-06-20,3,600.31,1800.9299999999998,Snacks
C10449,2024-08-19,4,345.49,1381.96,Grocery
C10166,2024-08-02,5,197.27,986.35,Personal Care
C10595,2024-08-09,5,408.37,2041.85,Home Care
C10271,2024-11-25,2,415.59,831.18,Grocery
C10318,2024-11-16,2,523.63,1047.26,Beverages
C10450,2024-10-05,3,313.21,939.6299999999999,Home Care
C10395,2024-12-27,1,375.03,375.03,Grocery
C10103,2024-07-08,3,257.92,773.76,Snacks
C10181,2024-11-24,9,1253.07,11277.63,Grocery
C10216,2024-12-28,5,1425.05,7125.25,Grocery
C10568,2024-11-30,3,566.12,1698.3600000000001,Beverages
C10428,2024-11-23,4,1407.34,5629.36,Home Care
C10219,2024-10-11,6,443.27,2659.62,Snacks
C10440,2024-11-22,3,527.23,1581.69,Beverages
C10443,2024-11-11,3,568.91,1706.73,Beverages
C10236,2024-07-10,2,414.71,829.42,Personal Care
C10241,2024-10-04,2,442.41,884.82,Home Care
C10536,2024-09-21,1,488.63,488.63,Personal Care
C10337,2024-12-18,6,587.92,3527.5199999999995,Personal Care
C10089,2024-09-05,4,574.84,2299.36,Home Care
C10431,2024-05-19,1,536.58,536.58,Grocery
C10353,2024-07-23,2,300.57,601.14,Personal Care
C10305,2024-09-21,7,767.08,5369.56,Grocery
C10435,2024-07-09,1,401.03,401.03,Home Care
C10544,2024-09-21,3,541.28,1623.84,Beverages
C10198,2024-12-30,3,286.78,860.3399999999999,Home Care
C10251,2024-11-21,2,475.19,950.38,Personal Care
C10113,2024-12-15,3,366.78,1100.34,Home Care
C10388,2024-08-05,3,344.74,1034.22,Beverages
C10241,2024-12-06,4,287.59,1150.36,Home Care
C10205,2024-10-27,5,360.68,1803.4,Grocery
C10417,2024-11-07,3,763.78,2291.34,Personal Care
C10244,2024-12-07,1,725.46,725.46,Grocery
C10278,2024-12-02,3,731.21,2193.63,Personal Care
C10264,2024-06-10,4,408.86,1635.44,Grocery
C10155,2024-09-12,6,631.9,3791.3999999999996,Beverages
C10075,2024-11-20,4,738.88,2955.52,Home Care
C10496,2024-11-09,5,451.23,2256.15,Personal Care
C10055,2024-08-20,3,454.46,1363.3799999999999,Home Care
C10194,2024-11-24,2,345.97,691.94,Beverages
C10400,2024-11-28,4,314.45,1257.8,Beverages
C10078,2024-11-02,2,410.64,821.28,Home Care
C10393,2024-12-13,2,418.64,837.28,Snacks
C10439,2024-09-14,1,246.35,246.35,Beverages
C10397,2024-12-10,5,1107.57,5537.849999999999,Home Care
C10183,2024-05-23,2,564.91,1129.82,Snacks
C10011,2024-11-25,7,1275.44,8928.08,Personal Care
C10532,2024-11-16,4,337.37,1349.48,Grocery
C10195,2024-10-24,3,909.05,2727.1499999999996,Home Care
C10483,2024-11-18,4,758.06,3032.24,Home Care
C10118,2024-09-30,3,421.71,1265.1299999999999,Personal Care
C10097,2024-06-23,1,523.42,523.42,Home Care
C10466,2024-12-26,4,614.12,2456.48,Personal Care
C10563,2024-05-13,2,698.09,1396.18,Beverages
C10516,2024-06-20,4,441.94,1767.76,Beverages
C10450,2024-10-18,3,890.7,2672.1000000000004,Personal Care
C10148,2024-12-27,8,1003.7,8029.6,Grocery
C10547,2024-12-15,6,735.59,4413.54,Personal Care
C10400,2024-10-09,1,197.15,197.15,Home Care
C10103,2024-09-29,3,384.11,1152.33,Snacks
C10077,2024-11-01,2,441.81,883.62,Grocery
C10522,2024-10-14,2,613.34,1226.68,Home Care
C10165,2024-09-16,3,418.09,1254.27,Snacks
C10459,2024-07-15,3,363.65,1090.9499999999998,Grocery
C10083,2024-12-05,3,749.99,2249.9700000000003,Home Care
C10168,2024-11-21,4,737.19,2948.76,Personal Care
C10170,2024-09-15,3,842.76,2528.2799999999997,Snacks
C10168,2024-11-10,5,713.66,3568.2999999999997,Grocery
C10404,2024-05-22,4,482.77,1931.08,Beverages
C10548,2024-10-06,2,351.94,703.88,Snacks
C10546,2024-08-01,4,256.27,1025.08,Snacks
C10444,2024-08-06,3,615.79,1847.37,Snacks
C10121,2024-10-13,7,465.55,3258.85,Beverages
C10576,2024-06-06,3,480.8,1442.4,Home Care
C10325,2024-12-23,3,546.04,1638.12,Grocery
C10327,2024-12-28,4,388.13,1552.52,Personal Care
C10420,2024-08-09,3,341.91,1025.73,Snacks
C10461,2024-11-20,3,932.11,2796.33,Personal Care
C10571,2024-05-21,2,360.93,721.86,Grocery
C10349,2024-07-08,4,346.25,1385.0,Home Care
C10366,2024-12-19,3,895.64,2686.92,Personal Care
C10447,2024-12-26,5,643.82,3219.1000000000004,Personal Care
C10153,2024-08-17,2,357.22,714.44,Snacks
C10184,2024-10-26,3,527.07,1581.21,Beverages
C10375,2024-11-06,7,861.85,6032.95,Personal Care
C10038,2024-07-23,3,339.27,1017.81,Home Care
C10192,2024-09-12,1,296.57,296.57,Personal Care
C10430,2024-11-05,3,582.01,1746.03,Beverages
C10585,2024-11-01,3,955.86,2867.58,Snacks
C10311,2024-07-11,2,602.49,1204.98,Beverages
C10239,2024-11-15,3,892.59,2677.77,Snacks
C10264,2024-09-26,3,810.45,2431.3500000000004,Personal Care
C10411,2024-12-16,4,675.16,2700.64,Personal Care
C10326,2024-08-24,3,267.92,803.76,Snacks
C10013,2024-12-30,8,1200.0,9600.0,Grocery
C10323,2024-09-09,2,393.14,786.28,Snacks
C10240,2024-10-06,6,607.56,3645.3599999999997,Snacks
C10420,2024-07-08,3,469.87,1409.6100000000001,Home Care
C10525,2024-11-11,3,571.82,1715.46,Beverages
C10577,2024-08-22,3,360.58,1081.74,Snacks
C10366,2024-10-18,5,541.49,2707.45,Home Care
C10217,2024-12-07,1,969.89,969.89,Snacks
C10266,2024-11-03,5,363.92,1819.6000000000001,Personal Care
C10105,2024-12-20,6,957.08,5742.4800000000005,Beverages
C10561,2024-09-26,5,503.49,2517.45,Home Care
C10508,2024-09-29,5,506.62,2533.1,Snacks
C10512,2024-12-25,4,612.87,2451.48,Snacks
C10196,2024-12-09,7,919.01,6433.07,Snacks
C10193,2024-06-03,3,587.11,1761.33,Snacks
C10513,2024-09-13,2,277.07,554.14,Snacks
C10326,2024-07-04,3,361.04,1083.1200000000001,Snacks
C10422,2024-12-27,2,498.68,997.36,Personal Care
